,record_number,IE_NB,NS_NB,TF_NB,JP_NB
1412,1412,0.37755102040816324,0.3097238895558223,0.5576230492196879,0.44357743097238894
1413,1413,0.37755102040816324,0.3397358943577431,0.5576230492196879,0.44357743097238894
1414,1414,0.37695078031212487,0.28811524609843936,0.5576230492196879,0.44357743097238894
1415,1415,0.37695078031212487,0.28991596638655465,0.5576230492196879,0.44357743097238894
1416,1416,0.37755102040816324,0.3637454981992797,0.5576230492196879,0.44357743097238894
1417,1417,0.3895558223289316,0.28211284513805523,0.5558223289315727,0.4417767106842737
1418,1418,0.37695078031212487,0.28991596638655465,0.5576230492196879,0.44357743097238894
1419,1419,0.37695078031212487,0.28991596638655465,0.5576230492196879,0.44357743097238894
1420,1420,0.37695078031212487,0.28991596638655465,0.5576230492196879,0.44357743097238894
1421,1421,0.37695078031212487,0.28991596638655465,0.5576230492196879,0.44357743097238894
1422,1422,0.37695078031212487,0.28991596638655465,0.5576230492196879,0.44357743097238894
1423,1423,0.39255702280912363,0.2917166866746699,0.5576230492196879,0.4381752701080432
1424,1424,0.39195678271308526,0.2857142857142857,0.5570228091236494,0.4411764705882353
1425,1425,0.39195678271308526,0.29471788715486197,0.5558223289315727,0.44237695078031214
1426,1426,0.3949579831932773,0.2851140456182473,0.5558223289315727,0.4417767106842737
1427,1427,0.3907563025210084,0.2851140456182473,0.5570228091236494,0.45858343337334934
1428,1428,0.39135654261704683,0.2887154861944778,0.5582232893157263,0.4411764705882353
1429,1429,0.3943577430972389,0.28391356542617047,0.5612244897959183,0.5342136854741897
1430,1430,0.39195678271308526,0.2857142857142857,0.5570228091236494,0.4417767106842737
1431,1431,0.39195678271308526,0.2857142857142857,0.5570228091236494,0.4411764705882353
1432,1432,0.39195678271308526,0.2857142857142857,0.5570228091236494,0.4411764705882353
1433,1433,0.39195678271308526,0.2857142857142857,0.556422569027611,0.4417767106842737
1434,1434,0.39195678271308526,0.2863145258103241,0.5570228091236494,0.4411764705882353
1435,1435,0.37815126050420167,0.3085234093637455,0.5570228091236494,0.4429771908763505
1436,1436,0.3793517406962785,0.3235294117647059,0.5570228091236494,0.44357743097238894
1437,1437,0.38055222088835533,0.29531812725090034,0.5570228091236494,0.4417767106842737
1438,1438,0.37755102040816324,0.3043217286914766,0.556422569027611,0.44357743097238894
1439,1439,0.37695078031212487,0.3037214885954382,0.556422569027611,0.44357743097238894
1440,1440,0.39195678271308526,0.2935174069627851,0.5576230492196879,0.4381752701080432
1441,1441,0.37755102040816324,0.29471788715486197,0.5558223289315727,0.44357743097238894
1442,1442,0.37755102040816324,0.2965186074429772,0.5558223289315727,0.44357743097238894
1443,1443,0.37755102040816324,0.2965186074429772,0.5558223289315727,0.44357743097238894
1444,1444,0.37755102040816324,0.29891956782713086,0.5558223289315727,0.44357743097238894
1445,1445,0.37755102040816324,0.29591836734693877,0.5558223289315727,0.44357743097238894
1446,1446,0.3793517406962785,0.3427370948379352,0.5576230492196879,0.44357743097238894
1447,1447,0.38115246098439376,0.31032412965186074,0.5570228091236494,0.4417767106842737
1448,1448,0.37815126050420167,0.36134453781512604,0.5576230492196879,0.44417767106842737
1449,1449,0.37695078031212487,0.34513805522208885,0.5576230492196879,0.44417767106842737
1450,1450,0.39255702280912363,0.28691476590636256,0.5570228091236494,0.4417767106842737
1451,1451,0.37815126050420167,0.30192076830732295,0.5570228091236494,0.44417767106842737
1452,1452,0.37815126050420167,0.3079231692677071,0.556422569027611,0.44417767106842737
1453,1453,0.37815126050420167,0.3079231692677071,0.556422569027611,0.44417767106842737
1454,1454,0.37815126050420167,0.30732292917166865,0.5558223289315727,0.44357743097238894
1455,1455,0.37815126050420167,0.30732292917166865,0.556422569027611,0.44417767106842737
1456,1456,0.3817527010804322,0.3235294117647059,0.5576230492196879,0.44237695078031214
1457,1457,0.3787515006002401,0.35414165666266506,0.5582232893157263,0.44417767106842737
1458,1458,0.3787515006002401,0.3637454981992797,0.5582232893157263,0.44357743097238894
1459,1459,0.39315726290516206,0.29411764705882354,0.5558223289315727,0.44237695078031214
1460,1460,0.3793517406962785,0.31392557022809126,0.5570228091236494,0.44357743097238894
1461,1461,0.3793517406962785,0.3169267707082833,0.5576230492196879,0.44357743097238894
1462,1462,0.3793517406962785,0.3169267707082833,0.5576230492196879,0.44357743097238894
1463,1463,0.3793517406962785,0.3277310924369748,0.5576230492196879,0.44357743097238894
1464,1464,0.3793517406962785,0.31932773109243695,0.5576230492196879,0.44357743097238894
1465,1465,0.3793517406962785,0.28691476590636256,0.5582232893157263,0.4429771908763505
1466,1466,0.3799519807923169,0.2893157262905162,0.5576230492196879,0.44237695078031214
1467,1467,0.3949579831932773,0.2863145258103241,0.5552220888355343,0.4411764705882353
1468,1468,0.3799519807923169,0.2767106842737095,0.5570228091236494,0.44237695078031214
1469,1469,0.3799519807923169,0.27791116446578634,0.5570228091236494,0.44237695078031214
1470,1470,0.3799519807923169,0.27791116446578634,0.5570228091236494,0.44237695078031214
1471,1471,0.3799519807923169,0.28271308523409366,0.556422569027611,0.44237695078031214
1472,1472,0.3799519807923169,0.27911164465786314,0.5570228091236494,0.44237695078031214
1473,1473,0.37695078031212487,0.43937575030012005,0.5600240096038416,0.44417767106842737
1474,1474,0.39195678271308526,0.2851140456182473,0.5570228091236494,0.4597839135654262
1475,1475,0.37755102040816324,0.28331332533013204,0.5582232893157263,0.44417767106842737
1476,1476,0.37755102040816324,0.28391356542617047,0.5576230492196879,0.44417767106842737
1477,1477,0.37755102040816324,0.28391356542617047,0.5576230492196879,0.44417767106842737
1478,1478,0.37755102040816324,0.29471788715486197,0.5570228091236494,0.44417767106842737
1479,1479,0.37755102040816324,0.2845138055222089,0.5576230492196879,0.44417767106842737
1480,1480,0.39195678271308526,0.290516206482593,0.5588235294117647,0.4411764705882353
1481,1481,0.37695078031212487,0.2929171668667467,0.5576230492196879,0.44357743097238894
1482,1482,0.37695078031212487,0.290516206482593,0.5576230492196879,0.44357743097238894
1483,1483,0.37695078031212487,0.290516206482593,0.5576230492196879,0.44357743097238894
1484,1484,0.37695078031212487,0.29831932773109243,0.5570228091236494,0.44357743097238894
1485,1485,0.37695078031212487,0.28991596638655465,0.5576230492196879,0.44357743097238894
1486,1486,0.39135654261704683,0.28691476590636256,0.5570228091236494,0.4411764705882353
1487,1487,0.39195678271308526,0.28691476590636256,0.556422569027611,0.4411764705882353
1488,1488,0.39195678271308526,0.28691476590636256,0.556422569027611,0.4411764705882353
1489,1489,0.39195678271308526,0.28691476590636256,0.556422569027611,0.4411764705882353
1490,1490,0.39195678271308526,0.28691476590636256,0.556422569027611,0.4411764705882353
1491,1491,0.37755102040816324,0.2773109243697479,0.556422569027611,0.44357743097238894
1492,1492,0.37755102040816324,0.2773109243697479,0.556422569027611,0.44357743097238894
1493,1493,0.37755102040816324,0.28031212484994,0.5570228091236494,0.44357743097238894
1494,1494,0.37755102040816324,0.27791116446578634,0.556422569027611,0.44357743097238894
1495,1495,0.37755102040816324,0.2785114045618247,0.5570228091236494,0.44357743097238894
1496,1496,0.37755102040816324,0.2797118847539016,0.556422569027611,0.44357743097238894
1497,1497,0.37755102040816324,0.27791116446578634,0.5570228091236494,0.44357743097238894
1498,1498,0.37755102040816324,0.2797118847539016,0.556422569027611,0.44357743097238894
1499,1499,0.37755102040816324,0.27791116446578634,0.5570228091236494,0.44357743097238894
1500,1500,0.37755102040816324,0.2815126050420168,0.5570228091236494,0.44357743097238894
1501,1501,0.3895558223289316,0.31932773109243695,0.5558223289315727,0.556422569027611
1502,1502,0.38895558223289317,0.31392557022809126,0.5558223289315727,0.5546218487394958
1503,1503,0.3895558223289316,0.31212484993997597,0.5558223289315727,0.539015606242497
1504,1504,0.3907563025210084,0.32953181272509,0.5558223289315727,0.5162064825930373
1505,1505,0.3985594237695078,0.2935174069627851,0.5630252100840336,0.5414165666266506
1506,1506,0.39015606242497,0.32232893157262904,0.5594237695078031,0.507202881152461
1507,1507,0.3895558223289316,0.3247298919567827,0.5570228091236494,0.5582232893157263
1508,1508,0.39195678271308526,0.33793517406962786,0.5576230492196879,0.563625450180072
1509,1509,0.39195678271308526,0.3115246098439376,0.5552220888355343,0.5048019207683073
1510,1510,0.3895558223289316,0.3169267707082833,0.5684273709483794,0.5276110444177671
1511,1511,0.3895558223289316,0.32112845138055224,0.5570228091236494,0.5540216086434574
1512,1512,0.39915966386554624,0.2929171668667467,0.5618247298919568,0.5396158463385354
1513,1513,0.3895558223289316,0.31032412965186074,0.5558223289315727,0.556422569027611
1514,1514,0.3895558223289316,0.31092436974789917,0.556422569027611,0.5582232893157263
1515,1515,0.3895558223289316,0.31092436974789917,0.556422569027611,0.5582232893157263
1516,1516,0.3895558223289316,0.31212484993997597,0.5552220888355343,0.5588235294117647
1517,1517,0.3895558223289316,0.31212484993997597,0.556422569027611,0.5582232893157263
1518,1518,0.37815126050420167,0.28811524609843936,0.5552220888355343,0.4765906362545018
1519,1519,0.3793517406962785,0.290516206482593,0.5570228091236494,0.4789915966386555
1520,1520,0.3787515006002401,0.3067226890756303,0.5576230492196879,0.45918367346938777
1521,1521,0.39195678271308526,0.28811524609843936,0.563625450180072,0.5402160864345739
1522,1522,0.3799519807923169,0.3055222088835534,0.5588235294117647,0.48679471788715484
1523,1523,0.3799519807923169,0.3175270108043217,0.556422569027611,0.5594237695078031
1524,1524,0.38115246098439376,0.3385354141656663,0.5594237695078031,0.5546218487394958
1525,1525,0.38415366146458585,0.290516206482593,0.5570228091236494,0.49759903961584634
1526,1526,0.3799519807923169,0.2929171668667467,0.5630252100840336,0.5234093637454982
1527,1527,0.3787515006002401,0.29891956782713086,0.5570228091236494,0.48259303721488594
1528,1528,0.39255702280912363,0.28991596638655465,0.5624249699879952,0.5384153661464586
1529,1529,0.3793517406962785,0.2887154861944778,0.556422569027611,0.4801920768307323
1530,1530,0.3793517406962785,0.28991596638655465,0.5570228091236494,0.4885954381752701
1531,1531,0.3793517406962785,0.28991596638655465,0.5570228091236494,0.4885954381752701
1532,1532,0.3793517406962785,0.2893157262905162,0.556422569027611,0.492797118847539
1533,1533,0.3793517406962785,0.28991596638655465,0.5570228091236494,0.4879951980792317
1534,1534,0.3787515006002401,0.2845138055222089,0.5558223289315727,0.47539015606242496
1535,1535,0.3787515006002401,0.29531812725090034,0.5576230492196879,0.4525810324129652
1536,1536,0.39255702280912363,0.2863145258103241,0.5642256902761105,0.5402160864345739
1537,1537,0.3799519807923169,0.29831932773109243,0.5570228091236494,0.4789915966386555
1538,1538,0.3787515006002401,0.30192076830732295,0.5558223289315727,0.5522208883553421
1539,1539,0.3799519807923169,0.3127250900360144,0.5570228091236494,0.5492196878751501
1540,1540,0.3835534213685474,0.28271308523409366,0.5552220888355343,0.5078031212484994
1541,1541,0.3799519807923169,0.28811524609843936,0.5726290516206483,0.5240096038415366
1542,1542,0.3787515006002401,0.2917166866746699,0.556422569027611,0.4729891956782713
1543,1543,0.39195678271308526,0.287515006002401,0.5630252100840336,0.5384153661464586
1544,1544,0.3787515006002401,0.28331332533013204,0.5546218487394958,0.4651860744297719
1545,1545,0.3787515006002401,0.28391356542617047,0.5546218487394958,0.49159663865546216
1546,1546,0.3787515006002401,0.28391356542617047,0.5546218487394958,0.49159663865546216
1547,1547,0.3787515006002401,0.28331332533013204,0.553421368547419,0.5108043217286915
1548,1548,0.3787515006002401,0.28391356542617047,0.5552220888355343,0.4765906362545018
1549,1549,0.37815126050420167,0.29531812725090034,0.5576230492196879,0.4597839135654262
1550,1550,0.39135654261704683,0.2887154861944778,0.563625450180072,0.5396158463385354
1551,1551,0.3799519807923169,0.2995198079231693,0.5576230492196879,0.4669867947178872
1552,1552,0.3787515006002401,0.3055222088835534,0.5570228091236494,0.5498199279711885
1553,1553,0.38055222088835533,0.31392557022809126,0.5576230492196879,0.5150060024009604
1554,1554,0.38415366146458585,0.28271308523409366,0.556422569027611,0.49459783913565425
1555,1555,0.3799519807923169,0.2845138055222089,0.5744297719087635,0.5276110444177671
1556,1556,0.37815126050420167,0.2935174069627851,0.556422569027611,0.47539015606242496
1557,1557,0.39135654261704683,0.2893157262905162,0.5624249699879952,0.5384153661464586
1558,1558,0.37815126050420167,0.2845138055222089,0.556422569027611,0.4639855942376951
1559,1559,0.37815126050420167,0.28331332533013204,0.5570228091236494,0.4759903961584634
1560,1560,0.37815126050420167,0.28331332533013204,0.5570228091236494,0.4759903961584634
1561,1561,0.3793517406962785,0.28331332533013204,0.556422569027611,0.4777911164465786
1562,1562,0.3787515006002401,0.28331332533013204,0.5570228091236494,0.4687875150060024
1563,1563,0.39195678271308526,0.28991596638655465,0.5624249699879952,0.5378151260504201
1564,1564,0.3787515006002401,0.3013205282112845,0.556422569027611,0.4429771908763505
1565,1565,0.3787515006002401,0.3133253301320528,0.5570228091236494,0.5378151260504201
1566,1566,0.3793517406962785,0.33733493397358943,0.5594237695078031,0.47839135654261705
1567,1567,0.37815126050420167,0.29591836734693877,0.5582232893157263,0.4639855942376951
1568,1568,0.3787515006002401,0.29531812725090034,0.5576230492196879,0.4531812725090036
1569,1569,0.3787515006002401,0.3247298919567827,0.5582232893157263,0.47118847539015607
1570,1570,0.39015606242497,0.2845138055222089,0.556422569027611,0.539015606242497
1571,1571,0.3787515006002401,0.29531812725090034,0.5576230492196879,0.4531812725090036
1572,1572,0.3787515006002401,0.29531812725090034,0.5576230492196879,0.4531812725090036
1573,1573,0.3787515006002401,0.29531812725090034,0.5576230492196879,0.4531812725090036
1574,1574,0.3787515006002401,0.29531812725090034,0.5576230492196879,0.4531812725090036
1575,1575,0.3787515006002401,0.29531812725090034,0.5576230492196879,0.4531812725090036
1576,1576,0.39255702280912363,0.28991596638655465,0.5612244897959183,0.5408163265306123
1577,1577,0.39195678271308526,0.287515006002401,0.563625450180072,0.5396158463385354
1578,1578,0.39315726290516206,0.29411764705882354,0.5630252100840336,0.5402160864345739
1579,1579,0.3967587034813926,0.2863145258103241,0.5624249699879952,0.5402160864345739
1580,1580,0.39195678271308526,0.2863145258103241,0.5648259303721489,0.5402160864345739
1581,1581,0.39195678271308526,0.2887154861944778,0.5624249699879952,0.5396158463385354
1582,1582,0.3955582232893157,0.2845138055222089,0.5630252100840336,0.5396158463385354
1583,1583,0.39195678271308526,0.28691476590636256,0.563625450180072,0.5402160864345739
1584,1584,0.39195678271308526,0.287515006002401,0.563625450180072,0.5402160864345739
1585,1585,0.39195678271308526,0.287515006002401,0.563625450180072,0.5402160864345739
1586,1586,0.39195678271308526,0.287515006002401,0.563625450180072,0.5402160864345739
1587,1587,0.39255702280912363,0.28811524609843936,0.563625450180072,0.5402160864345739
1588,1588,0.3799519807923169,0.30612244897959184,0.5582232893157263,0.5426170468187275
1589,1589,0.38235294117647056,0.3217286914765906,0.5588235294117647,0.49939975990396157
1590,1590,0.3835534213685474,0.29891956782713086,0.5582232893157263,0.4897959183673469
1591,1591,0.38115246098439376,0.30312124849939975,0.5678271308523409,0.5156062424969988
1592,1592,0.3793517406962785,0.3055222088835534,0.5582232893157263,0.47539015606242496
1593,1593,0.39255702280912363,0.290516206482593,0.5600240096038416,0.539015606242497
1594,1594,0.3799519807923169,0.29591836734693877,0.5588235294117647,0.4777911164465786
1595,1595,0.3799519807923169,0.29831932773109243,0.5576230492196879,0.49339735894357745
1596,1596,0.3799519807923169,0.29831932773109243,0.5576230492196879,0.49339735894357745
1597,1597,0.38055222088835533,0.2995198079231693,0.5570228091236494,0.4957983193277311
1598,1598,0.38055222088835533,0.29831932773109243,0.5576230492196879,0.4849939975990396
1599,1599,0.38115246098439376,0.3325330132052821,0.5582232893157263,0.56062424969988
1600,1600,0.3835534213685474,0.30732292917166865,0.5552220888355343,0.5462184873949579
1601,1601,0.3799519807923169,0.33313325330132054,0.5690276110444178,0.5486194477791116
1602,1602,0.3787515006002401,0.32653061224489793,0.5576230492196879,0.5462184873949579
1603,1603,0.39255702280912363,0.28811524609843936,0.5624249699879952,0.5384153661464586
1604,1604,0.3793517406962785,0.30012004801920766,0.5558223289315727,0.553421368547419
1605,1605,0.3793517406962785,0.3067226890756303,0.5576230492196879,0.5588235294117647
1606,1606,0.3793517406962785,0.3067226890756303,0.5576230492196879,0.5588235294117647
1607,1607,0.3793517406962785,0.3067226890756303,0.5546218487394958,0.5582232893157263
1608,1608,0.3793517406962785,0.3055222088835534,0.5570228091236494,0.5582232893157263
1609,1609,0.38535414165666265,0.3163265306122449,0.5594237695078031,0.49819927971188477
1610,1610,0.3817527010804322,0.3349339735894358,0.5744297719087635,0.5306122448979592
1611,1611,0.3793517406962785,0.343937575030012,0.5594237695078031,0.553421368547419
1612,1612,0.39195678271308526,0.29591836734693877,0.5618247298919568,0.539015606242497
1613,1613,0.38115246098439376,0.3115246098439376,0.5582232893157263,0.5102040816326531
1614,1614,0.38115246098439376,0.3163265306122449,0.5588235294117647,0.5630252100840336
1615,1615,0.38115246098439376,0.3163265306122449,0.5588235294117647,0.5630252100840336
1616,1616,0.38115246098439376,0.3205282112845138,0.5576230492196879,0.5522208883553421
1617,1617,0.38115246098439376,0.31452581032412963,0.5588235294117647,0.5492196878751501
1618,1618,0.3847539015606242,0.2851140456182473,0.5696278511404562,0.536014405762305
1619,1619,0.38235294117647056,0.2917166866746699,0.5570228091236494,0.5012004801920769
1620,1620,0.39735894357743096,0.28691476590636256,0.5618247298919568,0.5384153661464586
1621,1621,0.382953181272509,0.2815126050420168,0.5570228091236494,0.49819927971188477
1622,1622,0.3835534213685474,0.28211284513805523,0.5570228091236494,0.49939975990396157
1623,1623,0.3835534213685474,0.28211284513805523,0.5570228091236494,0.49939975990396157
1624,1624,0.3835534213685474,0.28211284513805523,0.5576230492196879,0.4951980792316927
1625,1625,0.38415366146458585,0.28271308523409366,0.556422569027611,0.5006002400960384
1626,1626,0.3793517406962785,0.3013205282112845,0.5726290516206483,0.5204081632653061
1627,1627,0.39195678271308526,0.2863145258103241,0.5630252100840336,0.5378151260504201
1628,1628,0.3799519807923169,0.28691476590636256,0.5732292917166867,0.5198079231692677
1629,1629,0.3799519807923169,0.2845138055222089,0.5756302521008403,0.5222088835534213
1630,1630,0.3799519807923169,0.2845138055222089,0.5756302521008403,0.5222088835534213
1631,1631,0.3799519807923169,0.290516206482593,0.5726290516206483,0.5204081632653061
1632,1632,0.3799519807923169,0.2851140456182473,0.5738295318127251,0.5186074429771909
1633,1633,0.39135654261704683,0.2893157262905162,0.5612244897959183,0.5378151260504201
1634,1634,0.37815126050420167,0.29111644657863145,0.556422569027611,0.4597839135654262
1635,1635,0.37815126050420167,0.2923169267707083,0.5570228091236494,0.4849939975990396
1636,1636,0.37815126050420167,0.2923169267707083,0.5570228091236494,0.4849939975990396
1637,1637,0.37815126050420167,0.29831932773109243,0.556422569027611,0.4909963985594238
1638,1638,0.37815126050420167,0.2923169267707083,0.5570228091236494,0.4777911164465786
1639,1639,0.39195678271308526,0.28811524609843936,0.5624249699879952,0.5384153661464586
1640,1640,0.39195678271308526,0.28811524609843936,0.5624249699879952,0.5384153661464586
1641,1641,0.39195678271308526,0.28811524609843936,0.5624249699879952,0.5384153661464586
1642,1642,0.39195678271308526,0.2887154861944778,0.5624249699879952,0.5384153661464586
1643,1643,0.39195678271308526,0.28811524609843936,0.5624249699879952,0.5384153661464586
1644,1644,0.3793517406962785,0.2845138055222089,0.556422569027611,0.48139255702280914
1645,1645,0.3793517406962785,0.2845138055222089,0.556422569027611,0.48139255702280914
1646,1646,0.3793517406962785,0.28391356542617047,0.5552220888355343,0.4717887154861945
1647,1647,0.3793517406962785,0.2845138055222089,0.556422569027611,0.4477791116446579
1648,1648,0.3787515006002401,0.28391356542617047,0.556422569027611,0.5408163265306123
1649,1649,0.3793517406962785,0.2845138055222089,0.556422569027611,0.5510204081632653
1650,1650,0.3793517406962785,0.2845138055222089,0.556422569027611,0.5114045618247299
1651,1651,0.3793517406962785,0.2845138055222089,0.556422569027611,0.5510204081632653
1652,1652,0.3793517406962785,0.2845138055222089,0.556422569027611,0.5114045618247299
1653,1653,0.3793517406962785,0.2845138055222089,0.556422569027611,0.5156062424969988
1654,1654,0.3967587034813926,0.741296518607443,0.5558223289315727,0.4429771908763505
1655,1655,0.39315726290516206,0.7406962785114045,0.5558223289315727,0.44357743097238894
1656,1656,0.39735894357743096,0.7220888355342137,0.5570228091236494,0.44417767106842737
1657,1657,0.40036014405762305,0.33433373349339734,0.5630252100840336,0.5378151260504201
1658,1658,0.3949579831932773,0.741296518607443,0.5594237695078031,0.4417767106842737
1659,1659,0.3943577430972389,0.7406962785114045,0.5570228091236494,0.44357743097238894
1660,1660,0.3949579831932773,0.7418967587034814,0.5588235294117647,0.44417767106842737
1661,1661,0.4015606242496999,0.7364945978391356,0.5558223289315727,0.44717887154861946
1662,1662,0.39315726290516206,0.7527010804321729,0.5702280912364946,0.44657863145258103
1663,1663,0.39735894357743096,0.7214885954381752,0.5582232893157263,0.4447779111644658
1664,1664,0.39915966386554624,0.3325330132052821,0.5612244897959183,0.5354141656662665
1665,1665,0.3937575030012005,0.741296518607443,0.5558223289315727,0.44357743097238894
1666,1666,0.3937575030012005,0.741296518607443,0.556422569027611,0.44357743097238894
1667,1667,0.3937575030012005,0.741296518607443,0.556422569027611,0.44357743097238894
1668,1668,0.3937575030012005,0.741296518607443,0.556422569027611,0.44357743097238894
1669,1669,0.3937575030012005,0.741296518607443,0.556422569027611,0.44357743097238894
1670,1670,0.39735894357743096,0.7406962785114045,0.5582232893157263,0.4429771908763505
1671,1671,0.39915966386554624,0.7184873949579832,0.5558223289315727,0.44417767106842737
1672,1672,0.4021608643457383,0.32593037214885956,0.563625450180072,0.5366146458583433
1673,1673,0.39915966386554624,0.7328931572629052,0.5588235294117647,0.44057623049219685
1674,1674,0.39735894357743096,0.748499399759904,0.5558223289315727,0.4429771908763505
1675,1675,0.39915966386554624,0.741296518607443,0.5600240096038416,0.44357743097238894
1676,1676,0.40456182472989194,0.7178871548619448,0.553421368547419,0.44537815126050423
1677,1677,0.3967587034813926,0.7304921968787516,0.5666266506602641,0.4495798319327731
1678,1678,0.39915966386554624,0.7190876350540216,0.5576230492196879,0.44417767106842737
1679,1679,0.4009603841536615,0.3235294117647059,0.5624249699879952,0.5348139255702281
1680,1680,0.3979591836734694,0.741296518607443,0.5558223289315727,0.4429771908763505
1681,1681,0.3979591836734694,0.741296518607443,0.5558223289315727,0.4429771908763505
1682,1682,0.3979591836734694,0.741296518607443,0.5558223289315727,0.4429771908763505
1683,1683,0.39735894357743096,0.741296518607443,0.5552220888355343,0.4429771908763505
1684,1684,0.39735894357743096,0.741296518607443,0.5558223289315727,0.4429771908763505
1685,1685,0.3979591836734694,0.7178871548619448,0.5540216086434574,0.44417767106842737
1686,1686,0.4009603841536615,0.3241296518607443,0.5630252100840336,0.5378151260504201
1687,1687,0.3949579831932773,0.7394957983193278,0.5570228091236494,0.4411764705882353
1688,1688,0.3949579831932773,0.7394957983193278,0.5582232893157263,0.44357743097238894
1689,1689,0.39615846338535415,0.7418967587034814,0.5612244897959183,0.44417767106842737
1690,1690,0.4009603841536615,0.726890756302521,0.5570228091236494,0.4459783913565426
1691,1691,0.3943577430972389,0.7376950780312125,0.5666266506602641,0.4495798319327731
1692,1692,0.3985594237695078,0.7178871548619448,0.556422569027611,0.44417767106842737
1693,1693,0.4009603841536615,0.32292917166866747,0.5618247298919568,0.5354141656662665
1694,1694,0.3937575030012005,0.741296518607443,0.5546218487394958,0.44357743097238894
1695,1695,0.3937575030012005,0.741296518607443,0.5558223289315727,0.44357743097238894
1696,1696,0.3937575030012005,0.741296518607443,0.5558223289315727,0.44357743097238894
1697,1697,0.3937575030012005,0.741296518607443,0.5546218487394958,0.44357743097238894
1698,1698,0.3937575030012005,0.741296518607443,0.5558223289315727,0.44357743097238894
1699,1699,0.4015606242496999,0.33433373349339734,0.5624249699879952,0.5354141656662665
1700,1700,0.3979591836734694,0.7130852340936374,0.5540216086434574,0.44417767106842737
1701,1701,0.3979591836734694,0.7160864345738295,0.556422569027611,0.44417767106842737
1702,1702,0.39915966386554624,0.7172869147659063,0.5576230492196879,0.4447779111644658
1703,1703,0.3967587034813926,0.7166866746698679,0.556422569027611,0.44417767106842737
1704,1704,0.3979591836734694,0.7178871548619448,0.5546218487394958,0.44417767106842737
1705,1705,0.3985594237695078,0.7100840336134454,0.5054021608643458,0.44417767106842737
1706,1706,0.39915966386554624,0.4207683073229292,0.5558223289315727,0.5336134453781513
1707,1707,0.3979591836734694,0.7178871548619448,0.5546218487394958,0.44417767106842737
1708,1708,0.3979591836734694,0.7178871548619448,0.5546218487394958,0.44417767106842737
1709,1709,0.3979591836734694,0.7178871548619448,0.5546218487394958,0.44417767106842737
1710,1710,0.3979591836734694,0.7178871548619448,0.5546218487394958,0.44417767106842737
1711,1711,0.3979591836734694,0.7178871548619448,0.5546218487394958,0.44417767106842737
1712,1712,0.40036014405762305,0.33133253301320525,0.5624249699879952,0.5372148859543817
1713,1713,0.40036014405762305,0.3349339735894358,0.563625450180072,0.536014405762305
1714,1714,0.4021608643457383,0.3469387755102041,0.5630252100840336,0.5396158463385354
1715,1715,0.4015606242496999,0.3205282112845138,0.5630252100840336,0.5396158463385354
1716,1716,0.3997599039615846,0.3319327731092437,0.5630252100840336,0.5408163265306123
1717,1717,0.4015606242496999,0.3349339735894358,0.5624249699879952,0.5354141656662665
1718,1718,0.3997599039615846,0.29471788715486197,0.5624249699879952,0.5402160864345739
1719,1719,0.3997599039615846,0.32232893157262904,0.5630252100840336,0.5378151260504201
1720,1720,0.3997599039615846,0.32292917166866747,0.5630252100840336,0.5378151260504201
1721,1721,0.3997599039615846,0.32292917166866747,0.5630252100840336,0.5378151260504201
1722,1722,0.40036014405762305,0.3235294117647059,0.5630252100840336,0.5378151260504201
1723,1723,0.40036014405762305,0.32292917166866747,0.5630252100840336,0.5378151260504201
1724,1724,0.39735894357743096,0.6752701080432173,0.5594237695078031,0.4411764705882353
1725,1725,0.39735894357743096,0.6968787515006002,0.5612244897959183,0.4417767106842737
1726,1726,0.4009603841536615,0.6986794717887155,0.5522208883553421,0.44057623049219685
1727,1727,0.3955582232893157,0.7208883553421368,0.5732292917166867,0.44717887154861946
1728,1728,0.3985594237695078,0.7088835534213686,0.5546218487394958,0.44237695078031214
1729,1729,0.3997599039615846,0.33133253301320525,0.56062424969988,0.5372148859543817
1730,1730,0.39615846338535415,0.741296518607443,0.5588235294117647,0.4411764705882353
1731,1731,0.39615846338535415,0.741296518607443,0.5576230492196879,0.4417767106842737
1732,1732,0.39615846338535415,0.741296518607443,0.5576230492196879,0.4417767106842737
1733,1733,0.39615846338535415,0.741296518607443,0.5582232893157263,0.4417767106842737
1734,1734,0.39615846338535415,0.741296518607443,0.5576230492196879,0.4411764705882353
1735,1735,0.39735894357743096,0.748499399759904,0.5582232893157263,0.44357743097238894
1736,1736,0.4027611044417767,0.7064825930372148,0.5558223289315727,0.44357743097238894
1737,1737,0.3949579831932773,0.7208883553421368,0.5696278511404562,0.453781512605042
1738,1738,0.3985594237695078,0.7118847539015606,0.5594237695078031,0.44417767106842737
1739,1739,0.3985594237695078,0.33433373349339734,0.5624249699879952,0.5342136854741897
1740,1740,0.3955582232893157,0.7533013205282113,0.5570228091236494,0.44357743097238894
1741,1741,0.3955582232893157,0.751500600240096,0.5582232893157263,0.44357743097238894
1742,1742,0.3955582232893157,0.751500600240096,0.5582232893157263,0.44357743097238894
1743,1743,0.3955582232893157,0.7527010804321729,0.5570228091236494,0.44357743097238894
1744,1744,0.3955582232893157,0.7472989195678271,0.5582232893157263,0.44357743097238894
1745,1745,0.40396158463385357,0.7136854741896759,0.5654261704681873,0.44717887154861946
1746,1746,0.3967587034813926,0.7388955582232893,0.5774309723889556,0.4489795918367347
